url,name,timestamp,keywords,keywordsintweet,title,keywordscores
https://t.co/d82kXRkqFi,Reuters,1532304340,"{obrador,mexico,lopez,economic,trade,mexican,nafta,american,development,states,angulo,talks,love,ebrard,minister,proposal,began,""proposed foreign"",july,letter}",{talks},"Mexico president-elect writes Trump, urging swift conclusion to NAFTA talks",
https://t.co/bbOKjweU0M,Reuters,1532304062,"{police,building,buildings,group,maltezou,financial,outside,years,threw,greece}",{group},Greek anarchist group throws paint at foreign ministry in Athens,
https://t.co/HdFaIwluFP,Reuters,1532303432,"{force,forcing,cuba,cuban,percent,president,market,additional,new,""diaz said"",government,gay,acosta,retail,use,liquidity,taxis,""foreign currency"",private,people,sunday,""oil prices"",venture}","{president,new}","Cuba economic growth weak, president says, as lawmakers approve new constitution",
https://t.co/nhx2A0u32V,cnnbrk,1532116352,"{university,osu,sexual,sexually,""actions said"",strauss,claims,claim,firm,perkins,deeply,steadfastly}",{sexual},More than 100 former students allege sexual misconduct by Ohio State University doctor,
https://t.co/pP6Kd0YmlR,cnnbrk,1532115115,"{republican,republicans,president,democrats,democratic,convention,host,hosted,committee,party,mcdaniel,national,city,cities,berg,scout,miami,vote,charlotte}",{},Republicans confirm Charlotte for 2020 convention,
https://t.co/QN3IVkBwVv,Reuters,1532118653,"{fighters,air,""f fighter jet"",norway,officials,jets,new,defense,defenses,planes,european,skinnarland,general,sources,years,year,provided,environment,shalal,program,broader,operations,operate,operates,operational,operators,""meeting early"",""committee raised"",file,land,tests,wolters,carriers,forces,force,aircraft,bigger}",{},"U.S., European allies map out larger role for F-35 fighter",
https://t.co/U0dTDlqPIE,Reuters,1532118030,"{flannery,tariffs,tariff,estimated,costs,cost,""goods estimates"",global,mitigating,mitigate,duty,duties,supply,alwyn,york,general,john,percent}","{tariffs,tariff,cost}",GE CEO says China tariffs' 'gross cost' could be $400 million,
https://t.co/bGAlaE7Zl8,cnnbrk,1532307975,{},{},Uber and Lyft drop driver for livestreaming passengers on Twitch,
https://t.co/agZmmVXspx,Reuters,1532391308,{},{},403 Forbidden,{}
https://t.co/DEY3CaDcQ1,Reuters,1532117700,"{tariffs,trade,trading,percent,reports,reporting,report,""industrial companies"",earnings,""management company"",quarter,chief,goods,corporate,include,including,industrials,international,july,billion,headline,randewich,traders,rhetoric,book,widely,impact,impacted,costs,cost,manager,semiconductors,nxpi,amp,york,exchange,stock,nearly,phillips,street,big,high,deutsche}","{report,amp}",Wall Street braces for tariff fallout as S&P 500 companies report,
https://t.co/rQhxoMVrGL,Reuters,1532117400,"{work,enjoy,nice}",{},In case you missed it...,
https://t.co/xqGg6xJKr5,Reuters,1532116847,"{military,programs,""new fighter"",chief,""uk program"",international,europe,maker,political,project,projects,warplane,group,states,national,nations,technological,technology,industrial,britain,""european defense"",""industry executives say"",file,strategy,executive,given,capabilities,farnborough,make,billion,stone,players,minister,systems,requirements,required,rivals,rival,different,countries,high,casting,relationship,air,arms,official,officials,told,paragraph,shalal,officer,officers}","{project,projects,warplane}",Rival warplane projects underline Europe's divisions,
https://t.co/K4vcONEfip,Reuters,1532116405,"{""defense argument"",evidentiary,soe}",{},Myanmar Reporters | Reuters.com,
https://t.co/Fhp2SSrZJu,Reuters,1532116221,"{soybeans,soybean,china,states,state,bean,beans,trade,trading,video,animated,prices,chinese,""animal feed"",pork,tariffs,narrator,social,triggering,formats,network,support,supporters,additional,mason,trump,television,file,central,biggest,photo}","{soybean,bean,trade}","'Hi, I'm a soybean': In trade war, China deploys cartoon legume to reach U.S. farmers",
https://t.co/07pFoG8ILm,Reuters,1532115622,"{lawyer,lawyers,seized,trump,campaign,mcdougal,office,""cohen secretly recorded"",possible,york,alexander,yearlong,giuliani,secret,times,recording,""melania gave"",donald,federal}",{},Lawyer Cohen taped Trump discussing payment to Playboy model: NYT,
https://t.co/fiBcLlUwDz,Reuters,1532115232,"{""al people"",governments,protester,protest,protesters,protests,protested,politicians,demonstrators,demonstrations,demonstrated,clerics,cleric,""provincial government"",water,iraq,""crowd police"",sadr,badr,officials,crowds,friday,georgy,wielded,mobilized,cities,city,election,riot,outside,backed,dictator,saddam,gathered,spring,staged,basra,uprisings}","{protester,protest}",Iraqi protester killed at Badr paramilitary branch,
https://t.co/hllFJ49VJc,cnnbrk,1532175096,"{hamas,gaza,israel,international,security,near,friday,civilian,attack,""civilians living"",military,told,idf,aerial,palestinians,palestinian,recent,wounds,qassam,""wide attacks"",""israeli soldier"",""incident multiples"",soldiers,air,mladenov}","{attack,military}",Gaza truce shaky after Israeli tank responds to reported fence breach,
https://t.co/T5pieV4h7k,cnnbrk,1532126959,"{bikes,biking,bike,president,""finner said"",mark,people,hausknecht,houston,methodist,""cnn affiliate"",cardiovascular,prompted,old,compassionate,lynch,shooter,turned,tragically,""tragic circumstances"",hospital,bush,main,texas,heart}",{},Doctor for former President George H.W. Bush fatally shot in Houston,
https://t.co/Ag419SFKWf,cnnbrk,1532122615,"{davis,stone,hochheiser,cooper,cnn,tatum,counsel,investigation,investigators,investigating,trump,eliot,new,york}",{},Mueller team wants to talk to 'Manhattan Madam',
https://t.co/iFSjlM7XDe,cnnbrk,1532119344,"{gunn,studio,studios,statements,statement,directing,direct,directed,pictures,days,unorthodox,horn,spoof,friday,jokes,ago,twitter,diego,cnn,""social media"",making,make,critical,projects}",{direct},James Gunn fired from 'Guardians of the Galaxy 3',
https://t.co/mwV1323GF7,AP_Politics,1532184023,"{trump,putin,state,states,meeting,meet,russia,intelligence,democrats,democrat,democratic,veterans,monday,official,officials,nato,sanders,election,elections,members,committee,committees,attacks,attack,government,general,russian,russians,clinton,vote,votes,medical,care,private,financial,financiers,spend,""electing presidents"",time,times,wait,waits,waited,tweets,tweet,campaign,""military spending"",included,pressed,million,remarks,donation,donations,donated,""press secretary"",coats,wednesday,figure,national,""including stopping"",big,broad,additional,little,set,billion,billions,huge,browder,domestic,embarrassing,response,lee,president,presidency,assertion,action,queen,site,today,review,reviewed,israel,arms,armed,saying,say,says,stop,choice,matter,""matters mainly"",money,estimated,estimate,facts,fact,days,account,accountability,sectors,nearly,security,reporters,report}",{},"AP FACT CHECK: Trump's week of unreal claims on Russia, NATO",
https://t.co/LrwCg4Grs2,AP_Politics,1532183975,"{faris,sept,attorney,prison,prisons,judge,ohio,dec,american,plea,illinois,citizen,bin,welsh,affiliations,new,case,cases,decision,twitter,man}","{judge,citizen}",Judge rejects US efforts to strip terrorist of citizenship,
https://t.co/wIkCuWEsYH,AP_Politics,1532183847,"{hugin,drug,republican,republicans,like,menendez,campaign,bob,bobs,committee,committees,""cancer drugs"",election,elect,new,federal,david,senate,democrat,democrats,raised,celgene,super,billing,broadcast,donald,chris,voters,communications,commission,time,ads,""approval rating"",approved}",{raised},Republican Hugin spending millions to compete in New Jersey,
https://t.co/q5b807XcOp,AP_Politics,1532183270,"{""trump said"",cohen,recorded,recording,records,recordings,record,attorney,president,conversations,damaging,potential,office,angeles,jennifer,york,fixer,counsel,robert,actress,stormy,karen,abc,election,fbi,investigation,michael,eric,press}",{},Trump claims ex-lawyer's phone-taping is 'perhaps illegal',
https://t.co/EqUlyNrNH8,AP_Politics,1532183074,"{washington,""taken advantage"",institution,institute,""previous failed efforts"",""curb policies"",itemized,billion,brookings,peterson,""percentage point"",moody,getting,""overly sanguine"",technology,wouldn,""decades dating"",""analytics estimates"",""simply knuckle"",union,""jones industrial closed"",hassett,kevin,sight,instead,dow,european,canada,""lose face""}",{},Analysts: Trump tariff threats unlikely to yield trade deals,
https://t.co/ECapvwFGSD,AP_Politics,1532182757,"{trump,president,people,peoples,""rnc committeeman"",policy,republicanism,russian,russians,putin,helsinki,""republican officials"",""gop chairwoman"",charlottesville,committee,new,horn,party,parties,approval,approved,texas,ignorance,ignored,economic,response,national,resolution,ash,""court sex"",house,white,summit,formally,formal,elections,election,mcdaniel,kaufman}",{},National GOP reluctant to weigh in on Trump's Russia swirl,
https://t.co/WDMXYgoPNV,AP_Politics,1532175064,"{zte,senators,""senate leaders"",leader,american,company,companies,president,defense,sen,make,making,house,chinese,democratic,department,green,big,granted,sensitive,sanctions,twitter,""heavy job"",operations,follow,congress,republican,republicans,committee,friday}",{company},Congress abandons bid to reverse Trump deal with ZTE,
https://t.co/u6DnRaxAoX,AP_Politics,1532173622,"{sanctions,pompeo,north,korea,korean,koreans,denuclearization,denuclearize,haley,trump,kim,council,ambassador,russia,nuclear,pressed,press,south,actions,action,refined,following,follow,follows,likely,committee,fully,summit,washington,smuggling,commitments,committed,commitment,definition,making,significant,place,united,nations,products,beijing,time,country,countries,halt,additional,says,saying,forward,told}","{sanctions,press}",US presses China and Russia to enforce sanctions on NKorea,
https://t.co/7yD9mIvp0l,AP_Politics,1532173563,"{lewis,justice,district,friday,campaign,comments,radio,policy,black,""comment surfaced"",""congress including"",reform,congressional,angie,""latest attempt""}","{comments,radio,black}",Lewis strikes back after comments surface from his 2012 show,
https://t.co/fbLEKBJPXM,AP_Politics,1532173508,"{cohen,trump,sharpton,president,recorded,recording,company,according,weeks,dealings,deal,hour,hours,hotel,public,publicly,rights,david,lawyer,""federal agents"",mcdougal,model,eric,""press writer"",karen}","{public,lawyer}",Trump's ex-lawyer Cohen and Rev. Al Sharpton meet 'n tweet,
https://t.co/8rAG6KInOP,AP_Politics,1532173195,"{diego,san,appear,""appeared unlikely"",reunification,eligible,nearly,""great progress"",""reunifications involving"",day,days}","{""great progress""}",Judge: 'Great progress' reuniting families split at border,
https://t.co/9PEgvnL992,AP_Politics,1532173083,"{cohen,trump,recorded,recording,record,recordings,president,mcdougal,""attorney said"",rights,company,lawyers,michael,york,seeking,""personal lawyer"",election,person,investigation,investigate,investigators,time,times,street,enquirer,watchdog,david,publicly,sharpton,conversation,conversations,spokeswoman,centerfold,spokesman,actress,stormy,counsel,robert,readers,stay,story,""damaging stories"",weeks,federal,karen,campaign}",{story},Trump was taped talking of paying for Playboy model's story,
https://t.co/3zGjzwWPiw,AP_Politics,1532172976,"{charlotte,city,convention,lgbtq,""republican national"",""unity said"",general,recent,democratic,democrat,democrats,battle,barbee,given,governments,""government buildings"",voted,vote,votes,shaheen,las,donald,protests,protesters,lawmakers,boycotts,building,sheldon,moguls,""black female"",leaders,transgender,muslims,denigrating,primary,""allowing people""}",{convention},Worries of violence accompany 2020 GOP convention choice,
https://t.co/FDUT9lvhWZ,AP_Politics,1532172851,"{democrat,democrats,""emerging democratic"",kansas,republicans,sanders,""republican congressional"",year,years,campaign,primaries,won,rep,district,voters,""house primary"",friday,moderate,moderates,rights,right,crowd,""gop districts"",presidential,lawyer,city,liberals,liberal,liberalism,new,ocasio,progressive,county,surging,""single health"",grown,caucuses,contributed,trump,""philadelphia metropolitan"",competes,competing,rarely,wichita,mixed,emergency,conservative,message,messages,lower,championing}","{democrat,voters}",Two democratic socialists rally voters in deep-red Kansas,
https://t.co/9H513d2auf,Reuters,1532184620,"{olympic,olympics,kazakhstan,people,police,figure,carried,gordeyeva,soldatkin,message,personality,personalities,sports,sport,almaty,gennady}",{},Thousands mourn Kazakh skating Olympic medalist Denis Ten,
https://t.co/4SuXwlZIy4,Reuters,1532184024,"{marchionne,fca,ferrari,file,carmaker,fiat,""chrysler boss"",paris,separate,successors,successor,chief,photothe,surgery,shoulder,chairman,sergio,john}",{},"Marchionne exits Fiat Chrysler, Ferrari amid health crisis: sources",
https://t.co/A8nAqYO7Ec,cnnbrk,1532360981,{},{},LIVE: Capsized duck boat raised out of water,{}
https://t.co/5cHmFjoqVa,AP_Politics,1532172730,"{democrats,democrat,republican,republicans,spanberger,""democratic congressional candidate"",candidates,trump,brat,like,party,parties,week,weekly,supporters,support,supported,campaign,house,year,years,controversial,controversy,""recruiting people"",virginia,saying,says,foreign,richmond,""operatives say"",recruit,night,russia,protest,protesters,operative,operations,president,new,elections,election,security,action,minted,proudly,turnover,teacher,capitol,caulder,primary,brew,comfortable,races,race,uniquely,sobering,unique,sen,tim,money,letters,pac,writes,""food truck"",melissa,questions,policy,""putin opinions largely"",voter,voters,helped,help,helping,kristen,wednesday}","{campaign,new}",Trump missteps fuel new energy in Democrats' campaigns,
https://t.co/ik5zxLOev9,AP_Politics,1532172651,"{kavanaugh,court,president,democrats,democratic,democrat,senate,senators,election,mcconnell,confirmed,confirm,confirmations,bush,policy,paper,republicans,republican,sen,""confirmation hearing"",grassley,told,judge,judges,counsel,political,supreme,hear,insurers,record,secretary,records,issue,issues,branch,say,committee,majority,document,""documents extend"",twitter,anthony,justice,recount,kevin,""press writer"",follow}",{paper},The problem of Kavanaugh's lengthy paper trail,
https://t.co/CfkLfykdRt,AP_Politics,1532172270,"{democrat,democratic,democrats,sen,ringelstein,socialists,socialist,maine,politics,state,states,recently,recent,""senate candidate"",immigration,immigrant,ocasio,free,year,years,senator,senators,""national political"",campaigned,campaign,member,members,government,new,like,""candidates promote"",ing,left,backing,policies,nation,sanders,unemployed,kansas,socialism,social,health,associated,association,associate,trump,change,governor,meetings,presidential,meeting,organization,organizer,""economic order"",communities,community,promoting,program,""repair pet"",county,border,council,""open borders"",openly,union,booker,featuring,committee,committees,nationwide,membership,gayle,finished,days,city,planning,plan,equality,different}","{democrat,democratic,ing,socialism,social}",Democratic socialism rising in the age of Trump,
https://t.co/h8xw8yOV5i,AP_Politics,1532151605,"{""asia said"",china,intelligence,collins,chinese,""assistant director"",security,america,defense,thornton,rising,research,""largest standing army"",supersonic,dispute,espionage,communist,business,perspective,bells,weapons,stand,committee,earlier,wray,east,threat,miller,counter,cruise}",{},CIA: China is waging a 'quiet kind of cold war' against US,
https://t.co/YaiQM1tYje,AP_Politics,1532151379,"{democrat,democratic,democrats,sen,ringelstein,socialists,socialist,maine,politics,state,states,recently,recent,""senate candidate"",immigration,immigrant,ocasio,free,year,years,senator,senators,""national political"",campaigned,campaign,member,members,government,new,like,""candidates promote"",ing,left,backing,policies,nation,sanders,unemployed,kansas,socialism,social,health,associated,association,associate,trump,change,governor,meetings,presidential,meeting,organization,organizer,""economic order"",communities,community,promoting,program,""repair pet"",county,border,council,""open borders"",openly,union,booker,featuring,committee,committees,nationwide,membership,gayle,finished,days,city,planning,plan,equality,different}","{ing,socialism,social}",Democratic socialism rising in the age of Trump,
https://t.co/5KzvTugW0t,AP_Politics,1532151211,"{trump,president,putin,press,fresh,leaders,leader,house,comments,reporter,reporters,reported,report,john,sanders,intelligence,secretary,adviser,""russian election"",mike,rare,rarely,allies,republicans,republican,white,bipartisan,like,likes,public,publicly,shared,merely,eschewing,saw,discussing,days,day,stood,hours,state,later,position,statements,statement,offer,kremlin,high,""highly choreographed"",proved,national,facing,double,media,security}",{},"Inside Trump's isolation after Putin summit, walkbacks",
https://t.co/PYU7ci45mE,AP_Politics,1532130151,"{kavanaugh,court,president,democrats,democratic,democrat,senate,senators,election,mcconnell,confirmed,confirm,confirmations,bush,policy,paper,republicans,republican,sen,""confirmation hearing"",grassley,told,judge,judges,counsel,political,supreme,hear,insurers,record,secretary,records,issue,issues,branch,say,committee,majority,document,""documents extend"",twitter,anthony,justice,recount,kevin,""press writer"",follow}","{president,say}",Kavanaugh's lengthy paper trail becomes flashpoint,
https://t.co/nazn6GneZr,AP_Politics,1532129937,"{democrat,democrats,""emerging democratic"",kansas,republicans,sanders,""republican congressional"",year,years,campaign,primaries,won,rep,district,voters,""house primary"",friday,moderate,moderates,rights,right,crowd,""gop districts"",presidential,lawyer,city,liberals,liberal,liberalism,new,ocasio,progressive,county,surging,""single health"",grown,caucuses,contributed,trump,""philadelphia metropolitan"",competes,competing,rarely,wichita,mixed,emergency,conservative,message,messages,lower,championing}",{},"Liberal icon, new Democratic star wade into GOP-heavy Kansas",
https://t.co/kY8kn8CVp3,Reuters,1532176243,"{donald,president,trump,""billion euros"",millis,berlin,july,cars,car,horn}","{""billion euros""}",U.S. tariffs to cost Germans up to 20 billion euros this year: report,
https://t.co/W2p5A6MT0H,AP_Politics,1532118975,"{democrats,democrat,republican,republicans,spanberger,""democratic congressional candidate"",candidates,trump,brat,like,party,parties,week,weekly,supporters,support,supported,campaign,house,year,years,controversial,controversy,""recruiting people"",virginia,saying,says,foreign,richmond,""operatives say"",recruit,protest,protesters,russia,operative,operations,president,new,elections,election,security,capitol,turnover,kristen,primary,proudly,caulder,minted,action,teacher,brew,comfortable,races,race,sobering,uniquely,unique,sen,tim,pac,money,""food truck"",writes,letters,questions,melissa,policy,""putin opinions largely"",voter,voters,helped,help,helping,turnout,intelligence}",{},Democrats find not-so-secret weapon in Trump controversies,
https://t.co/VRnPIrr8QH,AP_Politics,1532118780,"{free,court,senate,senator,itunes,trump,states,state,faces,face,woman,""abrams make"",national,whitehurst,orrin,makes,romney,republican,governor,democrats,let,north,black,justice}","{face,woman,governor}",Ground Game by PodcastOne on Apple Podcasts,
https://t.co/HCGwlGFy30,BBCBreaking,1532121110,"{boats,told,images,""tour boat"",media,""missouri lake"",water,waters,vehicles,vehicle,""image copyright"",weather,life,accident,footage,amphibious,tours,sheriff,caption,power,facilities,law,rader,vessel,duck,""midwest uprooting"",people,""deteriorating thunderstorm"",thirteen,thunderstorms,wind,winds,pattison,captionthe}","{told,""tour boat"",media,people}",Nine US 'duck boat' victims from the same family - governor,
https://t.co/OkEJ4KXrz3,Reuters,1532188267,"{hospitalized,reported,reporting,branson,coleman,boat,boats,thursday,""missouri hospital"",""local media"",duck,york,people,cost,grab,condition,passengers,mandatory,states,told,storm,microburst,white}",{boat},Two victims leave hospital after Missouri tour boat tragedy,
https://t.co/vXPbL2V02K,Reuters,1532188222,"{trading,""trade tariffs"",global,imf,minister,""g finance ministers"",report,reporters,reporting,aires,mnuchin,""trump threatened"",governor,treasury,retaliatory,lagarde,""bank governors meeting"",scholz,case,note,chinese,billion,aluminum,march,tangible,recent,rises,kihara,think,economic,economy,german,escalation,heller}",{economy},IMF warns G20 that tariffs hurting economy as Trump threatens more,
https://t.co/ynOCDLNTLZ,Reuters,1532187618,"{donald,president,trump,""billion euros"",millis,berlin,july,cars,car,horn}","{""billion euros""}",U.S. tariffs to cost Germans up to 20 billion euros this year: report,
https://t.co/yCkvK6xWfY,Reuters,1532187038,"{democrat,democratic,""democrats believe"",republican,republicans,putin,""issues said"",veterans,veteran,president,policy,brat,trump,poll,party,parties,voters,file,russia,luria,congressional,experience,campaign,campaigns,spanberger,strategist,foreign,psaledakis,unequivocally,laundering,square,representative,""national security"",""house seats"",according,issue,response,election,elections,elected,elect,""corps fighter pilot"",senate,senator,july,believed}",{},"Democrats with intel, military backgrounds tout service after Trump-Putin summit",
https://t.co/E8G1NpHxq2,Reuters,1532186580,"{customers,bear,bears,price,priced,stores,store,build,event,file,program,fully,heavey,friday,john,kids,making,make,chief,animal,stuffed}",{},Build-A-Bear CEO apologizes after 'heartbreaking' sale crowds,
https://t.co/9tUZj0oOr7,Reuters,1532186416,"{casado,conservative,party,parties,""spain conservatives"",taxes,rajoy,minister,spanish,years,day,votes,vote,""parliamentary support"",pablo,government,""signaling likely tensions"",euros,pedro,deficit}",{conservative},Spain's conservatives swing to the right as new leader chosen,
https://t.co/Y6QdO50QXC,Reuters,1532186201,"{rose,hole,holes,open,carnoustie,golf,round,night,finishing,chance,calm,going,breeze,steve,performance,flawless,leaders,richard,zach,green,momentum,certainly,justin,stretch}",{},Golf: Rose matches lowest Open score in Carnoustie history with 64,
https://t.co/gBSLuESDXG,Reuters,1532185728,"{russian,butina,lavrov,vladimir,states,state,""foreign minister"",beneficial,bilateral,joint,president,rights,sergei,trump,soldatkin}",{},Lavrov tells Pompeo: free Russian woman accused in U.S. of espionage,
https://t.co/COv86wgZ7N,Reuters,1532185688,"{ahmadi,ahmadis,community,election,elections,ahmad,pakistan,religious,religiously,july,islam,islamic,laws,law,ali,say,says,saying,din,men,right,rights,muslims,muslim,mohammad,voter,voters,province,contested,parties,party,poll,polling,general,adding,added,electoral,""battleground nearly"",salim,saad,commission,greetings,traditional,sayeedthe,list}",{say},The town that doesn't vote: Pakistan's Ahmadis say forced to abstain,
https://t.co/1JtZGbLcmP,Reuters,1532185226,"{chilean,singer,songs,song,jara,victor,amanda,remain,remains,pinochet,barrientos,foreign,extradition,garrison,sebastian,singing,sing,felt,civil,act,inspired,late,states,state,wanted,man,bruce,including}","{singer,sing}","Extradite accused killer of Chilean singer Victor Jara, daughter pleads",
https://t.co/rQhxoMDQib,Reuters,1532185202,"{work,enjoy,nice}",{},In case you missed it...,
https://t.co/uNdNa0Gj9b,Reuters,1532175635,"{moscow,raising,heavens,andrew,""syria particular"",""france sent""}",{},"Kremlin says Russian, French leaders discuss humanitarian aid to Syria",
https://t.co/2s59dYQneO,Reuters,1532183750,"{dostum,return,returned,president,political,commander,elections,election,mohammad,""politics faced"",years,officials,official,uzbek,""year amid"",""commanders accused"",chakansuri,parliamentary,spokesman,medical,supporters,support,registration,states,state,cargo,minority,violent,including,abuse,abuses,abdul,accusations,afghanistan}",{return},Exiled Afghan Vice President Dostum due to return home on Sunday,
https://t.co/q2KI6Ii4IV,Reuters,1532183400,"{work,enjoy,nice}",{},Race to the future,
https://t.co/5kpkv68CC6,Reuters,1532182821,"{casado,conservative,party,parties,""spain conservatives"",taxes,rajoy,minister,day,years,spanish,pablo,""parliamentary support"",votes,vote,government,""signalling likely tensions"",euros,pedro,deficit}",{conservative},Spain's conservatives swing to the right as new leader chosen,
https://t.co/DDIHtE8G2W,Reuters,1532182099,"{warner,cricket,mate,mates,team,australia,stepping,stutchbury,test,south,captain,africa,bancroft}",{},"Warner returns to action in Australia, eyes national recall",
https://t.co/MNQAmqU7Ms,Reuters,1532181600,"{work,enjoy,nice}",{},Markets Now - Reuters TV,
https://t.co/x5EIIEQT9S,Reuters,1532181025,"{warner,cricket,mate,mates,team,australia,stepping,stutchbury,test,south,captain,africa,bancroft}",{},"Warner returns to action in Australia, eyes national recall",
https://t.co/GhspIddP1q,Reuters,1532180736,"{warner,cricket,mate,mates,team,australia,stepping,stutchbury,test,captain,south,africa,bancroft,year}",{},"Cricket: Warner returns to action in Australia, eyes national recall",
https://t.co/2bXHio9KXy,Reuters,1532180353,"{conditions,weather,teams,team,mercedes,german,sergey,time,timed,little,daniel,baldwin,percent,position,ahead,""prix practice"",lewis,minute,minutes,seconds}",{},Rain washes out most of final German Grand Prix practice,
https://t.co/gbNvQedkwV,Reuters,1532180100,"{goldman,solomon,trading,management,managed,bank,banks,banking,businesses,business,david,blankfein,like,""executive officer"",schwartz,comes,come,sachs,including,years,crisis,""natural leadership"",ceo,ceos,gus,memo,hills,global,profit,history,york,""year investment"",succession,""paper junk"",tara,lacapra,""big picture"",corporations,corporate,reported,reporting,plan,longtime,detailed,details,burnham,revenue,operating,operation}",{bank},"Next Goldman CEO to take on old problems, new businesses",
https://t.co/VAtBWywb8F,Reuters,1532179774,"{hamas,israeli,gaza,palestinians,palestinian,israel,military,official,officials,egyptian,egyptians,border,weeks,week,weekly,held,says,tensions,""organizers say"",normal,lewis,donald,flare,blow,helium,march,sky,fires,organization,nono,violence,launched,nations,""tank fired"",""security threats"",tanks,strikes,strike,strip,gazans,talks,east}",{flare},Israel-Hamas Gaza truce largely holds after flare-up,
https://t.co/bGAQRSLzSV,Reuters,1532179332,"{trump,campaign,cohen,giuliani,false,law,mcdougal,david,denied,denies,enquirer,davis,personally,personal,person,rudy,fbi,damaging,reports,reported,reporting,election,totally,rampton,possible,investigates,investigation,investigating,federal,american,company,year,""melania gave"",president,york}","{law,denies}","Trump denies wrongdoing, says lawyer's tape 'perhaps illegal'",
https://t.co/Za02DoiVWf,Reuters,1532179220,"{fca,chrysler,file,sources,windsor,sergio,assembly,pacifica}",{sources},"Marchionne exits Fiat Chrysler, Ferrari amid health crisis: sources",
https://t.co/HCl91PRSsV,Reuters,1532178631,"{mnuchin,trump,lawder,bank,cohen,states,long,reserve,currency,donald}",{currency},Trump not trying to intervene in currency markets: Mnuchin,
https://t.co/B3hGSLLPrU,Reuters,1532178324,"{benalla,french,police,president,presidency,paris,beating,cabinet,video,report,reporting,collomb,dismissal,procedures,critics,""faces mounting criticism"",carraud,monde}",{},French interior minister to face parliament over Macron's bodyguard,
https://t.co/rQhxoMDQib,Reuters,1532178001,"{work,enjoy,nice}",{},In case you missed it...,
https://t.co/EueLdFg35P,Reuters,1532177852,{},{},403 Forbidden,
https://t.co/HYsppHNKql,Reuters,1532177423,"{oil,khamenei,iran,european,europeans,iranian,countries,country,sanctions,sanction,nuclear,supply,supplies,president,activities,initially,talks,threat,official,officials,deal,ambitions,economic,trump,package}",{oil},Iran leader backs suggestion to block Gulf oil exports if own sales stopped,
https://t.co/5adOSBP7je,Reuters,1532176818,"{khamenei,officials,official,mistake,newsroom,iranian,ministry}",{mistake},Iran supreme leader says 'obvious mistake' to negotiate with U.S.: website,
